City,Year,Month,PM2.5,AQI
Chennai,2019,3,51.380322580645164,101.41935483870968
Chennai,2019,4,34.41,87.53333333333333
Chennai,2019,5,44.652580645161294,103.61290322580645
Chennai,2019,6,49.13466666666667,112.66666666666667
Chennai,2019,7,41.288709677419355,88.70967741935483
Chennai,2019,8,26.190645161290323,85.54838709677419
Chennai,2019,9,28.722666666666665,103.63333333333334
Chennai,2019,10,39.086129032258064,102.90322580645162
Chennai,2019,11,54.87833333333333,121.96666666666667
Chennai,2019,12,43.06903225806452,80.16129032258064
Coimbatore,2019,6,33.655789473684216,67.94736842105263
Coimbatore,2019,7,30.82967741935484,66.6774193548387
Coimbatore,2019,8,23.806451612903224,78.51612903225806
Coimbatore,2019,9,22.166999999999998,87.33333333333333
Coimbatore,2019,10,24.010967741935485,94.2258064516129
Coimbatore,2019,11,35.85966666666666,71.1
Coimbatore,2019,12,38.450322580645164,71.19354838709677
Delhi,2019,1,204.34709677419355,365.741935483871
Delhi,2019,2,122.31642857142857,258.17857142857144
Delhi,2019,3,84.15096774193547,197.3548387096774
Delhi,2019,4,82.31099999999999,219.4
Delhi,2019,5,89.74806451612903,235.83870967741936
Delhi,2019,6,63.840333333333334,197.76666666666668
Delhi,2019,7,46.733548387096775,145.09677419354838
Delhi,2019,8,34.11677419354838,99.29032258064517
Delhi,2019,9,40.132666666666665,106.53333333333333
Delhi,2019,10,123.65709677419355,251.0
Delhi,2019,11,205.3936666666667,356.1
Delhi,2019,12,205.24161290322579,353.9032258064516
Gurugram,2019,1,145.92612903225807,291.4193548387097
Gurugram,2019,2,81.62321428571428,184.39285714285714
Gurugram,2019,3,66.76516129032258,150.48387096774192
Gurugram,2019,4,88.243,213.63333333333333
Gurugram,2019,5,98.32032258064515,219.4516129032258
Gurugram,2019,6,82.25266666666667,198.73333333333332
Gurugram,2019,7,51.90774193548388,114.09677419354838
Gurugram,2019,8,34.27645161290322,66.19354838709677
Gurugram,2019,9,38.28033333333334,88.56666666666666
Gurugram,2019,10,105.59032258064516,215.3548387096774
Gurugram,2019,11,181.95033333333333,311.06666666666666
Gurugram,2019,12,150.76870967741937,287.48387096774195
Guwahati,2019,2,86.54384615384615,170.53846153846155
Guwahati,2019,3,97.95161290322581,223.29032258064515
Guwahati,2019,4,50.89366666666667,105.93333333333334
Guwahati,2019,5,58.71806451612903,108.83870967741936
Guwahati,2019,6,28.841333333333335,56.9
Guwahati,2019,7,39.01387096774194,73.6774193548387
Guwahati,2019,8,27.029677419354837,121.0
Guwahati,2019,9,22.948666666666668,48.233333333333334
Guwahati,2019,10,49.40806451612904,98.87096774193549
Guwahati,2019,11,64.88000000000001,140.4
Guwahati,2019,12,124.2432258064516,268.9032258064516
Hyderabad,2019,1,67.6183870967742,133.29032258064515
Hyderabad,2019,2,55.47714285714286,113.25
Hyderabad,2019,3,46.99903225806452,106.16129032258064
Hyderabad,2019,4,36.824666666666666,94.8
Hyderabad,2019,5,43.067096774193544,113.41935483870968
Hyderabad,2019,6,23.173000000000002,64.66666666666667
Hyderabad,2019,7,15.968709677419357,48.096774193548384
Hyderabad,2019,8,17.43903225806452,57.25806451612903
Hyderabad,2019,9,20.853666666666665,49.96666666666667
Hyderabad,2019,10,38.41903225806452,78.51612903225806
Hyderabad,2019,11,68.56333333333333,137.96666666666667
Hyderabad,2019,12,65.04774193548387,131.32258064516128
Jaipur,2019,1,62.39935483870968,150.29032258064515
Jaipur,2019,2,48.77571428571429,118.71428571428571
Jaipur,2019,3,40.8416129032258,106.7741935483871
Jaipur,2019,4,51.480000000000004,151.0
Jaipur,2019,5,57.200645161290325,142.16129032258064
Jaipur,2019,6,46.77766666666666,119.96666666666667
Jaipur,2019,7,35.388064516129035,84.80645161290323
Jaipur,2019,8,26.462903225806453,65.83870967741936
Jaipur,2019,9,31.081666666666667,76.33333333333333
Jaipur,2019,10,61.72032258064516,137.80645161290323
Jaipur,2019,11,69.82766666666666,163.2
Jaipur,2019,12,55.31612903225806,130.0
Jorapokhar,2019,1,106.74387096774193,324.61290322580646
Jorapokhar,2019,2,81.49428571428572,187.21428571428572
Jorapokhar,2019,3,71.2509677419355,150.1290322580645
Jorapokhar,2019,4,52.07066666666666,119.66666666666667
Jorapokhar,2019,5,45.01,128.19354838709677
Jorapokhar,2019,6,45.01,118.0
Jorapokhar,2019,7,45.01,108.6774193548387
Jorapokhar,2019,8,31.431935483870966,109.61290322580645
Jorapokhar,2019,9,26.471,73.26666666666667
Jorapokhar,2019,10,50.928064516129034,96.29032258064517
Jorapokhar,2019,11,93.203,191.13333333333333
Jorapokhar,2019,12,87.14322580645161,193.80645161290323
Kolkata,2019,1,202.11096774193547,360.83870967741933
Kolkata,2019,2,127.87357142857142,266.07142857142856
Kolkata,2019,3,72.31709677419354,157.7741935483871
Kolkata,2019,4,42.20399999999999,86.8
Kolkata,2019,5,43.31483870967742,88.54838709677419
Kolkata,2019,6,32.212666666666664,71.63333333333334
Kolkata,2019,7,27.50483870967742,61.935483870967744
Kolkata,2019,8,22.899354838709677,54.064516129032256
Kolkata,2019,9,16.154666666666667,46.36666666666667
Kolkata,2019,10,57.56935483870968,125.51612903225806
Kolkata,2019,11,87.233,204.93333333333334
Kolkata,2019,12,91.12258064516129,208.90322580645162
Lucknow,2019,1,167.83967741935484,315.51612903225805
Lucknow,2019,2,116.78750000000001,243.07142857142858
Lucknow,2019,3,100.3816129032258,217.6451612903226
Lucknow,2019,4,103.104,217.7
Lucknow,2019,5,81.79096774193549,184.09677419354838
Lucknow,2019,6,77.54733333333334,167.7
Lucknow,2019,7,39.6058064516129,94.41935483870968
Lucknow,2019,8,33.00806451612903,90.3225806451613
Lucknow,2019,9,31.11466666666667,76.63333333333334
Lucknow,2019,10,100.40870967741935,205.38709677419354
Lucknow,2019,11,176.61066666666665,329.3666666666667
Lucknow,2019,12,150.54612903225808,292.19354838709677
Mumbai,2019,1,65.84096774193549,165.51612903225808
Mumbai,2019,2,54.66285714285714,149.82142857142858
Mumbai,2019,3,30.410645161290322,123.48387096774194
Mumbai,2019,4,20.569666666666667,98.06666666666666
Mumbai,2019,5,15.492258064516129,87.87096774193549
Mumbai,2019,6,14.686,72.0
Mumbai,2019,7,12.40516129032258,65.45161290322581
Mumbai,2019,8,13.208387096774192,63.70967741935484
Mumbai,2019,9,12.331666666666667,58.06666666666667
Mumbai,2019,10,35.19193548387097,94.74193548387096
Mumbai,2019,11,61.126999999999995,136.23333333333332
Mumbai,2019,12,81.86870967741935,182.32258064516128
Patna,2019,1,261.46258064516127,405.2903225806452
Patna,2019,2,141.53357142857143,296.10714285714283
Patna,2019,3,86.82290322580646,214.03225806451613
Patna,2019,4,54.205000000000005,151.1
Patna,2019,5,56.43806451612903,170.80645161290323
Patna,2019,6,45.37266666666667,137.53333333333333
Patna,2019,7,32.18677419354839,95.58064516129032
Patna,2019,8,34.391935483870974,110.0
Patna,2019,9,39.499,107.06666666666666
Patna,2019,10,100.24193548387096,199.3548387096774
Patna,2019,11,201.811,362.1333333333333
Patna,2019,12,197.78387096774193,356.1290322580645
Shillong,2019,8,19.924,48.4
Shillong,2019,9,79.18733333333333,39.9
Shillong,2019,10,17.68935483870968,51.67741935483871
Shillong,2019,11,10.047333333333334,39.233333333333334
Shillong,2019,12,9.215806451612902,49.0
Talcher,2019,1,105.5383870967742,291.06451612903226
Talcher,2019,2,76.45785714285715,326.64285714285717
Talcher,2019,3,52.37129032258064,221.80645161290323
Talcher,2019,4,40.77333333333333,136.03333333333333
Talcher,2019,5,33.58483870967742,128.8709677419355
Talcher,2019,6,25.644000000000002,105.06666666666666
Talcher,2019,7,21.716129032258067,95.06451612903226
Talcher,2019,8,23.493548387096777,99.3225806451613
Talcher,2019,9,17.308666666666667,70.16666666666667
Talcher,2019,10,28.23709677419355,74.38709677419355
Talcher,2019,11,72.07866666666668,200.5
Talcher,2019,12,103.8683870967742,244.7741935483871
Thiruvananthapuram,2019,1,60.03741935483871,128.16129032258064
Thiruvananthapuram,2019,2,37.80571428571428,88.42857142857143
Thiruvananthapuram,2019,3,34.89483870967742,88.83870967741936
Thiruvananthapuram,2019,4,25.195333333333334,69.93333333333334
Thiruvananthapuram,2019,5,22.856774193548386,75.41935483870968
Thiruvananthapuram,2019,6,11.515666666666668,47.5
Thiruvananthapuram,2019,7,11.94516129032258,56.96774193548387
Thiruvananthapuram,2019,8,12.200645161290323,51.87096774193548
Thiruvananthapuram,2019,9,13.058,59.93333333333333
Thiruvananthapuram,2019,10,16.294516129032257,63.45161290322581
Thiruvananthapuram,2019,11,21.745333333333335,78.86666666666666
Thiruvananthapuram,2019,12,29.809032258064516,90.6774193548387
Visakhapatnam,2019,1,114.11806451612902,263.1290322580645
Visakhapatnam,2019,2,66.93107142857143,152.0
Visakhapatnam,2019,3,30.66741935483871,94.80645161290323
Visakhapatnam,2019,4,27.524,92.6
Visakhapatnam,2019,5,41.54870967741935,124.03225806451613
Visakhapatnam,2019,6,38.791333333333334,104.23333333333333
Visakhapatnam,2019,7,30.80806451612903,95.2258064516129
Visakhapatnam,2019,8,33.331935483870964,95.16129032258064
Visakhapatnam,2019,9,25.624333333333333,86.1
Visakhapatnam,2019,10,30.82741935483871,97.0
Visakhapatnam,2019,11,71.37599999999999,151.1
Visakhapatnam,2019,12,55.22935483870968,118.35483870967742
